Soy,Tengo,Argentina,Años de experiencia,Años en el puesto actual,Trabajo de,Gente a cargo?,Cuánta?,Tecnologías que utilizás,Tecnologías que utilizás,Automation o funcional?,Tecnologías que utilizás,Tecnologías que utilizás,Tenés guardias?,Cuánto cobrás por guardia (en tu moneda local),"Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual (en tu moneda local),Bruto o neto?,Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto a Julio 2016,Recibís algún tipo de bono,A qué está atado el bono,Tuviste ajustes por inflación en 2016?,De qué % fue el ajuste?,Cantidad de empleados,Cambiaste de empresa en los últimos 6 meses?,Cuál fue el principal motivo de cambio?,Beneficios extra
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,10+,PM,Sí,8,"Windows, VMWare",,,,,No,0,Neto,Full-Time,30000,Bruto,3,3,No,No recibo bono,Dos,25,1-10,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Laptop, Viáticos"
Mujer,34 - 36,Ciudad Autónoma de Buenos Aires,10+,8,PM,Sí,3,"*BSD, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,30000,Neto,2,1,No,No recibo bono,No,0,201-500,No,No cambié de empresa,"Capacitaciones y/o cursos, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,6,5,PM,Sí,6,"Linux, Solaris, Windows, VMWare",,,,,No,0,Bruto,Full-Time,30050,Bruto,2,2,De uno a tres sueldos,Performance individual,Dos,20,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,10+,PM,Sí,10,"Windows, Azure",,,,,No,0,Porcentaje de mi sueldo,Full-Time,31000,Neto,3,2,Un sueldo,Mix de las anteriores,Dos,25,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Clases de idiomas, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,7,2,PM,No,0,Propietaria ,,,,,No,0,Porcentaje de mi sueldo,Full-Time,31680,Bruto,2,3,De uno a tres sueldos,Performance individual,Dos,30,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Laptop, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,4,PM,Sí,6,Windows,,,,,No,0,Bruto,Full-Time,32000,Bruto,3,3,No,No recibo bono,Uno,33,201-500,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,10+,3,PM,Sí,5,Azure,,,,,No,0,Porcentaje de mi sueldo,Full-Time,32000,Neto,3,2,Menos de un sueldo,Performance de la compañía,Dos,40,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Playroom, Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,3,PM,Sí,3,"Linux, Windows, Amazon Web Services, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,34000,Neto,4,3,No,No recibo bono,Dos,36,501-1000,No,No cambié de empresa,"Aumento por inflación, Ninguna de las anteriores"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,10+,PM,No,0,"Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,35000,Bruto,2,3,De uno a tres sueldos,Mix de las anteriores,Uno,17,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Descuentos en gimnasios"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,8,PM,Sí,1,"Windows, Azure, SAP",,,,,No,0,Bruto,Full-Time,35000,Bruto,3,2,Menos de un sueldo,Performance de la compañía,Dos,29,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Guardería, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,6,3,PM,Sí,4,SQL,,,,,No,0,Porcentaje de mi sueldo,Full-Time,35000,Neto,3,2,No,No recibo bono,Dos,15,11-50,No,No cambié de empresa,"Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,10+,PM,Sí,8,Windows,,,,,"Sí, pasiva",6700,Neto,Full-Time,35000,Neto,4,3,Menos de un sueldo,Performance individual,Dos,27,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,4,Menos de un año,PM,Sí,6,"Windows, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,Full-Time,35000,Neto,4,3,No,No recibo bono,Uno,30,501-1000,Sí,Desafíos profesionales,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,2,PM,Sí,3,PMW,,,,,No,10,Porcentaje de mi sueldo,Full-Time,36000,Neto,1,1,De uno a tres sueldos,Mix de las anteriores,Uno,27,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,8,Menos de un año,PM,Sí,3,"Linux, Windows, Amazon Web Services, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,36000,Bruto,3,3,Menos de un sueldo,Performance individual,Uno,15,1001+,Sí,Desafíos profesionales,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Guardería, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,1,PM,Sí,14,"AIX, Linux, Windows, Amazon Web Services, VMWare",,,,,"Sí, pasiva",2000,Porcentaje de mi sueldo,Full-Time,36000,Neto,3,1,No,No recibo bono,Uno,10,1001+,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Laptop, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Cochera"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,Menos de un año,PM,Sí,5,Windows,,,,,No,0,Bruto,Full-Time,36000,Bruto,2,3,No,No recibo bono,Dos,35,51-100,No,No cambié de empresa,Clases de idiomas
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,1,PM,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,36000,Bruto,3,3,No,No recibo bono,Dos,15,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,7,3,PM,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,36250,Bruto,3,3,Menos de un sueldo,Mix de las anteriores,Dos,30,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,10+,PM,No,0,"Windows, VMWare",,,,,No,0,Bruto,Full-Time,37500,Neto,3,2,No,No recibo bono,Dos,38,51-100,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Mujer,24 - 26,Ciudad Autónoma de Buenos Aires,7,2,PM,Sí,5,"Sharepoint, K2",,,,,No,0,Porcentaje de mi sueldo,Full-Time,39000,Bruto,3,3,No,No recibo bono,Dos,60,11-50,Sí,Salario,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Playroom, Snacks, golosinas, bebidas, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,1,PM,Sí,6,Docker / Containers,,,,,No,0,Porcentaje de mi sueldo,Full-Time,40000,Bruto,3,3,No,No recibo bono,Dos,40,201-500,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,8,2,PM,Sí,2,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,40000,Bruto,2,1,No,No recibo bono,Uno,12,1001+,Sí,Restructuracion,"Aumento por inflación, Capacitaciones y/o cursos, Descuentos en gimnasios, Horarios flexibles, Snacks, golosinas, bebidas"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,9,4,PM,No,0,Windows,,,,,No,0,Bruto,Full-Time,40000,Bruto,3,2,No,No recibo bono,Dos,30,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Clases de idiomas, Horarios flexibles, Laptop, Viajes al exterior, Viáticos"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,8,1,PM,Sí,15,Windows,,,,,No,0,Bruto,Full-Time,42000,Bruto,3,2,3+ sueldos,Mix de las anteriores,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Masajes, Playroom, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,5,PM,Sí,12,"Windows, Azure, VMWare, MDT | SCCM |",,,,,"Sí, pasiva",360,Neto,Full-Time,44500,Bruto,3,3,De uno a tres sueldos,Mix de las anteriores,Dos,44,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Guardería, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,8,3,PM,Sí,8,"Linux, Windows, Azure, VMWare",,,,,No,0,Bruto,Full-Time,45000,Bruto,2,2,No,No recibo bono,Dos,10,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Clases de idiomas, Horarios flexibles, Laptop, Viajes al exterior"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,7,PM,Sí,3,"Linux, Windows, Azure",,,,,No,0,Porcentaje de mi sueldo,Full-Time,45500,Bruto,3,2,Menos de un sueldo,Mix de las anteriores,Uno,30,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,2,PM,Sí,50,Oracle osb,,,,,"Sí, pasiva",4000,Neto,Full-Time,46000,Neto,3,4,Un sueldo,Mix de las anteriores,Más de dos,47,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,8,3,PM,No,0,Windows,,,,,No,0,Bruto,Full-Time,46000,Bruto,2,1,De uno a tres sueldos,Performance de la compañía,Dos,30,1001+,No,No cambié de empresa,"Aumento por inflación, WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,1,PM,Sí,12,"Linux, Windows, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,Full-Time,49000,Bruto,3,2,No,No recibo bono,No,28,11-50,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Laptop, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,2,PM,Sí,2,Windows,,,,,No,0,Bruto,Full-Time,49000,Bruto,3,2,No,No recibo bono,Uno,33,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,8,Menos de un año,PM,No,0,mobile,,,,,No,0,Porcentaje de mi sueldo,Full-Time,50000,Bruto,3,3,Menos de un sueldo,Performance individual,No,0,201-500,Sí,Salario,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,9,2,PM,No,0,Java,,,,,No,0,Neto,Full-Time,51000,Bruto,3,2,No,No recibo bono,Uno,30,1-10,No,No cambié de empresa,"Aumento por inflación, Comidas pagas/subvencionadas, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,5,2,PM,No,0,"Lean, Design Thinking, Business Model canvas, Design Sprint",,,,,No,0,Porcentaje de mi sueldo,Full-Time,52000,Bruto,3,3,No,No recibo bono,Dos,15,101-200,No,No cambié de empresa,"Aumento por inflación, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,4,PM,Sí,10,Windows,,,,,"Sí, activa",15,Porcentaje de mi sueldo,Full-Time,55000,Bruto,3,3,Un sueldo,Performance individual,Dos,25,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Stock options, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,1,PM,Sí,8,"Linux, Windows, Amazon Web Services, Docker / Containers",,,,,No,0,Bruto,Full-Time,55500,Bruto,2,2,No,No recibo bono,Uno,26,1001+,No,No cambié de empresa,"Aumento por inflación, Cuota para universidad"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,1,PM,Sí,50,"*BSD, AIX, HP-UX, Linux, Solaris, Windows, Azure, Docker / Containers, OpenStack, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,60000,Bruto,3,2,No,No recibo bono,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Mujer,34 - 36,Ciudad Autónoma de Buenos Aires,6,8,PM,Sí,16,"Linux, Windows",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,60000,Bruto,4,4,3+ sueldos,Performance de la compañía,Más de dos,20,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos en gimnasios, Guardería, Horarios flexibles, Laptop, Masajes, Snacks, golosinas, bebidas, Stock options, Viajes al exterior, Viáticos"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,4,PM,Sí,10,"Amazon Web Services, Azure, Docker / Containers, VMWare",,,,,"Sí, pasiva",0,Bruto,Full-Time,60000,Bruto,4,3,Un sueldo,Performance individual,Uno,33,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,7,PM,No,0,Project,,,,,No,0,Bruto,Full-Time,61008,Bruto,3,3,3+ sueldos,Mix de las anteriores,Más de dos,42,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad, Descuentos en gimnasios, Horarios flexibles, Laptop, Masajes, Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,5,PM,Sí,30,"Windows, Amazon Web Services",,,,,No,0,Neto,Full-Time,62000,Bruto,3,3,Un sueldo,Performance de la compañía,Dos,28,501-1000,No,No cambié de empresa,Vacaciones flexibles (adicionales a las reglamentarias)
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,3,3,PM,Sí,15,"Linux, Windows, VMWare",,,,,"Sí, pasiva",0,Neto,Full-Time,63000,Neto,4,3,No,No recibo bono,Uno,10,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Descuentos en gimnasios, Horarios flexibles"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,2,PM,Sí,3,"Linux, Windows",,,,,No,0,Bruto,Full-Time,65000,Bruto,3,2,3+ sueldos,Mix de las anteriores,Dos,37,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Laptop, Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,2,PM,Sí,3,Windows,,,,,No,0,Bruto,Full-Time,65000,Bruto,4,3,De uno a tres sueldos,Mix de las anteriores,Dos,37,101-200,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,8,2,PM,Sí,8,Windows,,,,,No,0,Neto,Full-Time,70000,Bruto,2,2,De uno a tres sueldos,Performance de la compañía,Uno,28,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Guardería, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,4,PM,Sí,5,"Linux, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,85000,Bruto,3,3,De uno a tres sueldos,Performance de la compañía,Más de dos,35,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Clases de idiomas, Masajes, Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,6,PM,Sí,6,"Windows, Amazon Web Services, Docker / Containers, VMWare",,,,,No,0,Neto,Full-Time,120000,Bruto,3,3,Un sueldo,Mix de las anteriores,Dos,40,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,4,1,Pm / Analyst,No,0,Windows,,,,,No,0,Bruto,Full-Time,25000,Bruto,2,2,Un sueldo,Mix de las anteriores,Más de dos,31,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,2,"PMO, PM, Gestor de Calidad",Sí,5,"Linux, Windows, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,35000,Neto,2,2,No,No recibo bono,Dos,15,501-1000,No,No cambié de empresa,"Aumento por inflación, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,5,Practice Leader,Sí,6,"*BSD, AIX, Linux, Solaris, Windows, Amazon Web Services, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,50000,Bruto,2,2,De uno a tres sueldos,Performance grupal,Dos,32,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Laptop, Snacks, golosinas, bebidas"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,3,Presales Systems Engieer,Sí,6,"Linux, Windows, Amazon Web Services, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,87500,Bruto,4,3,No,No recibo bono,Dos,44,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Laptop, Viajes al exterior"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,10+,5,Preventas/Consultoría para proyectos DC,Sí,2,"HP-UX, Windows, Azure, VMWare",,,,,No,0,Porcentaje de mi sueldo,Full-Time,33600,Neto,3,3,De uno a tres sueldos,Mix de las anteriores,Uno,11,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
